CYCLES;0x06;0x07;0x08;0x09;0x0A;0x0B
33278;3603;6;50618;0;1;0 
30086;3603;6;50685;0;1;0 
33529;3603;6;50618;0;1;0 
33279;3603;6;50618;0;1;0 
29938;3603;6;50685;0;1;0 
34075;3603;6;50620;0;2;0 
30125;3603;6;50684;0;1;0 
29929;3603;6;50685;0;1;0 
33246;3603;6;50618;0;1;0 
33362;3603;6;50618;0;1;0 
30044;3603;6;50685;0;1;0 
30010;3603;6;50688;0;2;0 
30228;3603;6;50685;0;1;0 
33586;3603;6;50618;0;1;0 
33979;3603;6;50618;0;1;0 
29972;3603;6;50685;0;1;0 
31246;3603;6;50684;0;1;0 
30573;3603;6;50684;0;1;0 
29977;3603;6;50685;0;1;0 
33262;3603;6;50618;0;1;0 
33270;3603;6;50618;0;1;0 
33257;3603;6;50618;0;1;0 
33373;3603;6;50619;0;1;0 
33233;3603;6;50618;0;1;0 
33433;3603;6;50618;0;1;0 
29917;3603;6;50685;0;1;0 
31422;3603;6;50685;0;1;0 
33409;3603;6;50618;0;1;0 
30558;3603;6;50676;0;2;0 
30618;3603;6;50684;0;1;0 
33395;3603;6;50618;0;1;0 
29886;3603;6;50684;0;1;0 
33201;3603;6;50618;0;1;0 
30663;3603;6;50684;0;1;0 
33268;3603;6;50618;0;1;0 
29868;3603;6;50684;0;1;0 
30120;3603;6;50685;0;1;0 
33220;3603;6;50618;0;1;0 
29917;3603;6;50685;0;1;0 
33281;3603;6;50618;0;1;0 
29996;3603;6;50685;0;1;0 
33251;3603;6;50618;0;1;0 
29930;3603;6;50686;0;1;0 
30127;3603;6;50684;0;1;0 
29910;3603;6;50685;0;1;0 
33228;3603;6;50618;0;1;0 
33240;3603;6;50618;0;1;0 
29903;3603;6;50684;0;1;0 
30619;3603;6;50684;0;1;0 
29901;3603;6;50686;0;1;0 
33305;3603;6;50618;0;1;0 
29942;3603;6;50684;0;1;0 
33362;3603;6;50618;0;1;0 
29949;3603;6;50685;0;1;0 
29892;3603;6;50685;0;1;0 
33538;3603;6;50618;0;1;0 
30257;3603;6;50685;0;1;0 
31414;3603;6;50685;0;1;0 
33265;3603;6;50618;0;1;0 
30523;3603;6;50684;0;1;0 
30192;3603;6;50685;0;1;0 
29974;3603;6;50686;0;1;0 
30139;3603;6;50684;0;1;0 
29929;3603;6;50686;0;2;0 
33372;3603;6;50618;0;1;0 
29894;3603;6;50686;0;1;0 
29918;3603;6;50684;0;1;0 
33245;3603;6;50618;0;1;0 
32767;3603;6;50628;0;1;0 
29986;3603;6;50683;0;1;0 
33203;3603;6;50618;0;1;0 
33327;3603;6;50618;0;1;0 
33305;3603;6;50618;0;1;0 
29879;3603;6;50685;0;1;0 
33343;3603;6;50618;0;1;0 
33310;3603;6;50618;0;1;0 
33507;3603;6;50618;0;1;0 
29894;3603;6;50685;0;1;0 
33211;3603;6;50618;0;1;0 
30022;3603;6;50687;0;1;0 
33223;3603;6;50618;0;1;0 
32915;3603;6;50629;0;2;0 
30259;3603;6;50684;0;1;0 
29994;3603;6;50685;0;1;0 
30894;3603;6;50685;0;1;0 
30487;3603;6;50684;0;1;0 
33229;3603;6;50618;0;1;0 
33236;3603;6;50618;0;1;0 
33227;3603;6;50618;0;1;0 
29896;3603;6;50685;0;1;0 
33278;3603;6;50618;0;1;0 
29887;3603;6;50685;0;1;0 
33386;3603;6;50618;0;1;0 
33239;3603;6;50618;0;1;0 
30015;3604;6;50685;0;1;0 
34749;3603;6;50618;0;1;0 
33353;3603;6;50619;0;1;0 
33253;3603;6;50618;0;1;0 
31063;3603;6;50684;0;1;0 
33228;3603;6;50618;0;1;0 
33268;3603;6;50618;0;1;0 
33287;3603;6;50618;0;1;0 
33222;3603;6;50618;0;1;0 
33259;3603;6;50618;0;1;0 
33319;3603;6;50618;0;1;0 
30602;3603;6;50684;0;1;0 
29882;3603;6;50684;0;1;0 
30088;3603;6;50685;0;1;0 
31824;3603;6;50651;0;2;0 
33325;3603;6;50620;0;1;0 
33264;3603;6;50618;0;1;0 
29904;3603;6;50685;0;1;0 
33210;3603;6;50618;0;1;0 
33390;3603;6;50626;0;1;0 
30507;3603;6;50685;0;1;0 
33258;3603;6;50618;0;1;0 
30110;3603;6;50684;0;1;0 
30134;3603;6;50685;0;1;0 
30495;3603;6;50685;0;1;0 
30346;3603;6;50685;0;1;0 
33276;3603;6;50618;0;1;0 
29984;3603;6;50686;0;1;0 
33259;3603;6;50618;0;1;0 
30673;3603;6;50685;0;1;0 
33339;3603;6;50618;0;1;0 
33238;3603;6;50618;0;1;0 
33299;3603;6;50618;0;1;0 
33298;3603;6;50618;0;1;0 
30308;3603;6;50684;0;1;0 
30109;3603;6;50684;0;1;0 
30256;3603;6;50686;0;1;0 
31808;3603;6;50656;0;2;0 
33217;3603;6;50618;0;1;0 
29898;3603;6;50685;0;1;0 
30474;3603;6;50684;0;1;0 
33293;3603;6;50619;0;1;0 
29867;3603;6;50686;0;1;0 
33922;3603;6;50619;0;1;0 
33270;3603;6;50618;0;1;0 
33237;3603;6;50618;0;1;0 
33327;3603;6;50618;0;1;0 
30072;3603;6;50685;0;1;0 
33348;3603;6;50618;0;1;0 
32809;3603;6;50628;0;1;0 
30119;3603;6;50686;0;1;0 
33217;3603;6;50619;0;1;0 
33198;3603;6;50618;0;1;0 
33223;3603;6;50618;0;1;0 
30582;3603;6;50684;0;1;0 
29968;3603;6;50684;0;1;0 
30627;3603;6;50685;0;1;0 
30477;3603;6;50683;0;1;0 
30058;3603;6;50684;0;1;0 
32076;3604;6;50646;0;2;0 
33370;3603;6;50618;0;1;0 
33230;3603;6;50618;0;1;0 
30349;3603;6;50684;0;1;0 
33368;3603;6;50618;0;1;0 
32473;3603;6;50641;0;2;0 
30295;3603;6;50683;0;1;0 
33436;3603;6;50618;0;1;0 
29906;3603;6;50685;0;1;0 
29870;3603;6;50685;0;1;0 
33771;3603;6;50618;0;1;0 
33389;3603;6;50618;0;1;0 
33208;3603;6;50618;0;1;0 
33234;3603;6;50618;0;1;0 
30073;3603;6;50684;0;1;0 
34514;3603;6;50618;0;1;0 
33227;3603;6;50618;0;1;0 
33313;3603;6;50618;0;1;0 
33375;3603;6;50618;0;1;0 
33224;3603;6;50624;0;2;0 
29873;3603;6;50685;0;1;0 
29981;3603;6;50684;0;1;0 
33253;3603;6;50618;0;1;0 
33259;3603;6;50618;0;1;0 
29964;3603;6;50684;0;1;0 
33210;3603;6;50618;0;1;0 
33258;3603;6;50618;0;1;0 
30560;3603;6;50684;0;1;0 
33300;3603;6;50618;0;1;0 
33215;3603;6;50618;0;1;0 
33247;3603;6;50618;0;1;0 
33286;3603;6;50618;0;1;0 
33222;3603;6;50618;0;1;0 
33242;3603;6;50618;0;1;0 
33227;3603;6;50618;0;1;0 
29942;3603;6;50685;0;1;0 
33315;3603;6;50618;0;1;0 
33247;3603;6;50618;0;1;0 
33253;3603;6;50618;0;1;0 
30038;3603;6;50685;0;1;0 
33280;3603;6;50618;0;1;0 
30348;3603;6;50684;0;1;0 
33388;3603;6;50618;0;1;0 
30396;3603;6;50684;0;1;0 
30623;3603;6;50685;0;1;0 
30673;3603;6;50684;0;1;0 
33266;3603;6;50618;0;1;0 
29917;3603;6;50684;0;1;0 
30481;3603;6;50684;0;1;0 
33257;3603;6;50618;0;1;0 
30042;3603;6;50685;0;1;0 
33389;3603;6;50618;0;1;0 
29907;3603;6;50686;0;1;0 
33240;3603;6;50618;0;1;0 
33357;3603;6;50618;0;1;0 
33291;3603;6;50618;0;1;0 
33514;3603;6;50618;0;1;0 
30282;3603;6;50684;0;1;0 
33214;3603;6;50618;0;1;0 
30471;3603;6;50684;0;1;0 
33348;3603;6;50618;0;1;0 
30529;3603;6;50684;0;1;0 
31623;3603;6;50656;0;2;0 
33215;3603;6;50618;0;1;0 
30498;3603;6;50684;0;1;0 
30589;3603;6;50683;0;1;0 
33250;3603;6;50618;0;1;0 
31387;3603;6;50685;0;1;0 
33245;3603;6;50618;0;1;0 
33226;3603;6;50618;0;1;0 
31491;3603;6;50670;0;2;0 
33290;3603;6;50618;0;1;0 
33360;3603;6;50618;0;1;0 
33540;3603;6;50618;0;1;0 
33310;3603;6;50618;0;1;0 
31900;3603;6;50655;0;2;0 
33512;3603;6;50618;0;1;0 
33278;3603;6;50618;0;1;0 
29895;3603;6;50685;0;1;0 
33397;3603;6;50618;0;1;0 
33316;3603;6;50618;0;1;0 
33240;3603;6;50619;0;1;0 
33253;3603;6;50618;0;1;0 
33275;3603;6;50619;0;1;0 
31639;3603;6;50654;0;2;0 
30044;3603;6;50685;0;1;0 
29900;3603;6;50685;0;1;0 
33377;3603;6;50618;0;1;0 
33257;3603;6;50618;0;1;0 
33227;3603;6;50618;0;1;0 
33299;3603;6;50618;0;1;0 
29992;3603;6;50684;0;1;0 
29903;3603;6;50684;0;1;0 
33258;3603;6;50619;0;1;0 
30559;3603;6;50684;0;1;0 
33220;3603;6;50619;0;1;0 
33410;3603;6;50618;0;1;0 
30083;3603;6;50684;0;1;0 
33550;3603;6;50619;0;1;0 
30733;3603;6;50683;0;1;0 
33230;3603;6;50618;0;1;0 
30355;3603;6;50685;0;1;0 
33266;3603;6;50618;0;1;0 
33212;3603;6;50618;0;1;0 
29868;3603;6;50685;0;1;0 
33236;3603;6;50618;0;1;0 
33381;3603;6;50618;0;1;0 
30005;3603;6;50687;0;2;0 
31371;3603;6;50686;0;1;0 
29946;3603;6;50685;0;1;0 
29893;3603;6;50685;0;1;0 
30665;3603;6;50689;0;2;0 
30442;3603;6;50685;0;1;0 
31041;3603;6;50684;0;1;0 
33274;3603;6;50618;0;1;0 
33288;3603;6;50618;0;1;0 
33289;3603;6;50619;0;1;0 
33311;3603;6;50618;0;1;0 
33260;3603;6;50618;0;1;0 
33275;3603;6;50618;0;1;0 
30090;3603;6;50685;0;1;0 
30011;3603;6;50683;0;1;0 
33195;3603;6;50618;0;1;0 
30318;3603;6;50685;0;1;0 
30212;3603;6;50687;0;2;0 
33206;3603;6;50618;0;1;0 
33507;3603;6;50619;0;1;0 
33230;3603;6;50618;0;1;0 
30170;3603;6;50686;0;1;0 
33146;3603;6;50622;0;1;0 
30507;3603;6;50684;0;1;0 
29870;3603;6;50685;0;1;0 
33223;3603;6;50618;0;1;0 
33484;3603;6;50618;0;1;0 
30187;3603;6;50683;0;1;0 
33510;3603;6;50619;0;1;0 
30353;3603;6;50684;0;1;0 
33185;3603;6;50618;0;1;0 
33321;3603;6;50618;0;1;0 
33706;3603;6;50619;0;1;0 
29927;3603;6;50685;0;1;0 
33256;3603;6;50618;0;1;0 
32922;3603;6;50628;0;1;0 
33265;3603;6;50618;0;1;0 
30247;3603;6;50685;0;1;0 
29902;3603;6;50686;0;1;0 
33244;3603;6;50618;0;1;0 
30268;3603;6;50685;0;1;0 
33201;3603;6;50618;0;1;0 
33328;3603;6;50618;0;1;0 
33571;3603;6;50618;0;1;0 
32979;3603;6;50628;0;1;0 
29957;3603;6;50686;0;1;0 
33240;3603;6;50618;0;1;0 
33261;3603;6;50618;0;1;0 
33547;3603;6;50618;0;1;0 
33219;3603;6;50618;0;1;0 
33191;3603;6;50618;0;1;0 
33225;3603;6;50618;0;1;0 
33355;3603;6;50618;0;1;0 
29916;3603;6;50685;0;1;0 
29923;3603;6;50686;0;1;0 
30570;3603;6;50684;0;1;0 
30254;3603;6;50684;0;1;0 
31094;3603;6;50684;0;1;0 
29897;3603;6;50685;0;1;0 
29946;3603;6;50685;0;1;0 
30535;3603;6;50682;0;2;0 
29934;3603;6;50685;0;1;0 
30500;3603;6;50685;0;1;0 
33224;3603;6;50618;0;1;0 
33222;3603;6;50618;0;1;0 
33284;3603;6;50618;0;1;0 
30115;3603;6;50685;0;1;0 
33298;3603;6;50618;0;1;0 
29859;3603;6;50685;0;1;0 
33265;3603;6;50618;0;1;0 
33453;3603;6;50618;0;1;0 
33347;3603;6;50618;0;1;0 
29901;3603;6;50684;0;1;0 
33274;3603;6;50618;0;1;0 
33381;3603;6;50618;0;1;0 
31344;3603;6;50684;0;1;0 
