CYCLES;0x06;0x07;0x08;0x09;0x0A;0x0B
3422;103;33;309;0;1;0 
878;103;33;309;0;1;0 
2133;103;33;309;0;1;0 
620;103;33;309;0;1;0 
1919;103;33;309;0;1;0 
729;103;33;309;0;1;0 
1462;103;33;309;0;1;0 
638;103;33;309;0;1;0 
2215;103;33;309;0;1;0 
649;103;33;309;0;1;0 
621;103;33;309;0;1;0 
771;103;33;309;0;1;0 
2795;103;33;309;0;1;0 
1302;103;33;309;0;1;0 
650;103;33;309;0;1;0 
610;103;33;309;0;1;0 
689;103;33;309;0;1;0 
699;103;33;309;0;1;0 
1829;103;33;309;0;1;0 
787;103;33;309;0;1;0 
838;103;33;309;0;1;0 
636;103;33;309;0;1;0 
809;103;33;309;0;1;0 
774;103;33;309;0;1;0 
1049;103;33;309;0;1;0 
828;103;33;309;0;1;0 
657;103;33;309;0;1;0 
2833;103;33;309;0;1;0 
655;103;33;309;0;1;0 
799;103;33;309;0;1;0 
687;103;33;309;0;1;0 
644;103;33;309;0;1;0 
1349;103;33;309;0;1;0 
3355;103;33;309;0;1;0 
2296;103;33;309;0;1;0 
680;103;33;309;0;1;0 
802;103;33;309;0;1;0 
1829;103;33;309;0;1;0 
1590;103;33;309;0;1;0 
641;103;33;309;0;1;0 
655;103;33;309;0;1;0 
851;103;33;309;0;1;0 
3201;103;33;309;0;1;0 
604;103;33;309;0;1;0 
854;103;33;309;0;1;0 
626;103;33;309;0;1;0 
842;103;33;309;0;1;0 
3489;103;33;309;0;1;0 
675;103;33;309;0;1;0 
2705;103;33;309;0;1;0 
638;103;33;309;0;1;0 
624;103;33;309;0;1;0 
737;103;33;309;0;1;0 
862;103;33;309;0;1;0 
735;103;33;309;0;1;0 
2421;103;33;309;0;1;0 
651;103;33;309;0;1;0 
871;103;33;309;0;1;0 
1888;103;33;309;0;1;0 
713;103;33;309;0;1;0 
621;103;33;309;0;1;0 
700;103;33;309;0;1;0 
741;103;33;309;0;1;0 
647;103;33;309;0;1;0 
2973;103;33;309;0;1;0 
632;103;33;309;0;1;0 
643;103;33;309;0;1;0 
625;103;33;309;0;1;0 
653;103;33;309;0;1;0 
646;103;33;309;0;1;0 
643;103;33;309;0;1;0 
595;103;33;309;0;1;0 
1607;103;33;309;0;1;0 
1610;103;33;309;0;1;0 
614;103;33;309;0;1;0 
1375;103;33;312;0;2;0 
686;103;33;309;0;1;0 
1147;103;33;309;0;1;0 
638;103;33;309;0;1;0 
1003;103;33;309;0;1;0 
2076;103;33;309;0;1;0 
626;103;33;309;0;1;0 
595;103;33;309;0;1;0 
754;103;33;309;0;1;0 
709;103;33;309;0;1;0 
609;103;33;309;0;1;0 
629;103;33;309;0;1;0 
795;103;33;309;0;1;0 
691;103;33;309;0;1;0 
971;103;33;309;0;1;0 
883;103;33;309;0;1;0 
3437;103;33;309;0;1;0 
878;103;33;309;0;1;0 
698;103;33;309;0;1;0 
645;103;33;309;0;1;0 
668;103;33;309;0;1;0 
770;103;33;309;0;1;0 
764;103;33;309;0;1;0 
902;103;33;309;0;1;0 
2845;103;33;309;0;1;0 
631;103;33;309;0;1;0 
938;103;33;310;0;2;0 
659;103;33;309;0;1;0 
723;103;33;309;0;1;0 
767;103;33;309;0;1;0 
1345;103;33;309;0;1;0 
643;103;33;309;0;1;0 
790;103;33;309;0;1;0 
662;103;33;309;0;1;0 
2980;103;33;309;0;1;0 
1143;103;33;309;0;1;0 
595;103;33;309;0;1;0 
644;103;33;309;0;1;0 
1904;103;33;309;0;1;0 
856;103;33;309;0;1;0 
2029;103;33;309;0;1;0 
862;103;33;309;0;1;0 
627;103;33;309;0;1;0 
1930;103;33;309;0;1;0 
853;103;33;309;0;1;0 
707;103;33;309;0;1;0 
1882;103;33;309;0;1;0 
701;103;33;309;0;1;0 
1937;103;33;309;0;1;0 
684;103;33;309;0;1;0 
659;103;33;309;0;1;0 
718;103;33;309;0;1;0 
922;103;33;309;0;1;0 
632;103;33;309;0;1;0 
625;103;33;309;0;1;0 
902;103;33;309;0;1;0 
705;103;33;309;0;1;0 
1295;103;33;310;0;2;0 
647;103;33;309;0;1;0 
3517;103;33;309;0;1;0 
1606;103;33;309;0;1;0 
725;103;33;309;0;1;0 
713;103;33;309;0;1;0 
642;103;33;309;0;1;0 
631;103;33;309;0;1;0 
671;103;33;309;0;1;0 
640;103;33;309;0;1;0 
803;103;33;309;0;1;0 
626;103;33;309;0;1;0 
695;103;33;309;0;1;0 
657;103;33;309;0;1;0 
942;103;33;309;0;1;0 
632;103;33;309;0;1;0 
2286;103;33;309;0;1;0 
1684;103;33;309;0;1;0 
702;103;33;309;0;1;0 
674;103;33;309;0;1;0 
790;103;33;309;0;1;0 
712;103;33;309;0;1;0 
617;103;33;309;0;1;0 
1616;103;33;309;0;1;0 
776;103;33;309;0;1;0 
688;103;33;309;0;1;0 
673;103;33;309;0;1;0 
847;103;33;309;0;1;0 
667;103;33;309;0;1;0 
742;103;33;309;0;1;0 
618;103;33;309;0;1;0 
883;103;33;309;0;1;0 
888;103;33;309;0;1;0 
840;103;33;309;0;1;0 
696;103;33;309;0;1;0 
759;103;33;309;0;1;0 
749;103;33;309;0;1;0 
662;103;33;309;0;1;0 
624;103;33;309;0;1;0 
1797;103;33;309;0;1;0 
1084;103;33;309;0;1;0 
654;103;33;309;0;1;0 
622;103;33;309;0;1;0 
826;103;33;309;0;1;0 
663;103;33;309;0;1;0 
699;103;33;309;0;1;0 
3032;103;33;309;0;1;0 
2177;103;33;309;0;1;0 
739;103;33;309;0;1;0 
3571;103;33;310;0;2;0 
623;103;33;309;0;1;0 
656;103;33;309;0;1;0 
647;103;33;309;0;1;0 
663;103;33;309;0;1;0 
2077;103;33;309;0;1;0 
