CYCLES;0x06;0x07;0x08;0x09;0x0A;0x0B
3588;123;97;520;0;1;0 
4609;123;97;521;0;1;0 
3311;123;97;521;0;1;0 
3323;123;97;520;0;1;0 
6045;123;97;521;0;1;0 
3184;123;97;522;0;1;0 
3464;123;97;519;0;1;0 
3313;123;97;522;0;1;0 
3134;123;97;521;0;1;0 
6282;123;97;522;0;1;0 
3555;123;97;522;0;1;0 
3762;123;97;523;0;1;0 
3389;123;97;520;0;1;0 
3595;123;97;519;0;1;0 
3357;123;97;522;0;1;0 
5739;123;97;522;0;1;0 
3520;123;97;520;0;1;0 
3885;123;97;519;0;1;0 
4609;123;97;522;0;1;0 
3974;123;97;522;0;1;0 
3274;123;97;521;0;1;0 
6061;123;97;521;0;1;0 
3193;123;97;521;0;1;0 
3495;123;97;521;0;1;0 
5922;123;97;521;0;1;0 
4090;123;97;522;0;1;0 
3497;123;97;520;0;1;0 
3596;123;97;521;0;1;0 
3291;123;97;521;0;1;0 
4402;123;97;520;0;1;0 
3711;123;97;522;0;1;0 
3265;123;97;521;0;1;0 
6460;123;97;520;0;1;0 
3503;123;97;520;0;1;0 
2918;123;97;521;0;1;0 
16352;123;97;522;0;1;0 
4074;123;97;522;0;1;0 
3323;123;97;522;0;1;0 
3286;123;97;521;0;1;0 
6426;123;97;523;0;1;0 
4115;123;97;519;0;1;0 
3818;123;97;520;0;1;0 
3976;123;97;522;0;1;0 
3301;123;97;524;0;1;0 
3722;123;97;520;0;1;0 
3330;123;97;521;0;1;0 
3595;123;97;523;0;1;0 
3292;123;97;523;0;1;0 
3321;123;97;521;0;1;0 
3261;123;97;520;0;1;0 
3115;123;97;519;0;1;0 
3339;123;97;521;0;1;0 
3418;123;97;521;0;1;0 
3131;123;97;522;0;1;0 
6481;123;97;523;0;1;0 
6311;123;97;521;0;1;0 
3286;123;97;520;0;1;0 
3730;123;97;523;0;1;0 
3667;123;97;519;0;1;0 
4028;123;97;522;0;1;0 
3268;123;97;520;0;1;0 
3323;123;97;523;0;1;0 
3649;123;97;522;0;1;0 
3895;123;97;521;0;1;0 
4403;123;97;523;0;1;0 
3063;123;97;521;0;1;0 
3447;123;97;521;0;1;0 
3316;123;97;523;0;1;0 
3281;123;97;519;0;1;0 
3333;123;97;521;0;1;0 
3779;123;97;520;0;1;0 
3998;123;97;520;0;1;0 
6255;123;97;519;0;1;0 
2891;123;97;523;0;1;0 
3340;123;97;520;0;1;0 
6412;123;97;520;0;1;0 
4265;123;97;521;0;1;0 
3851;123;97;518;0;1;0 
3621;123;97;523;0;1;0 
3321;123;97;521;0;1;0 
4152;123;97;521;0;1;0 
3789;123;97;519;0;1;0 
6100;123;97;520;0;1;0 
5902;123;97;520;0;1;0 
4811;123;97;522;0;1;0 
3377;123;97;522;0;1;0 
3518;123;97;522;0;1;0 
6467;123;97;523;0;1;0 
3236;123;97;521;0;1;0 
3554;123;97;518;0;1;0 
3605;123;97;522;0;1;0 
3472;123;97;522;0;1;0 
3046;123;97;522;0;1;0 
3537;123;97;519;0;1;0 
5544;123;97;521;0;1;0 
3567;123;97;519;0;1;0 
3110;123;97;518;0;1;0 
3301;123;97;523;0;1;0 
3233;123;97;521;0;1;0 
2636;123;97;518;0;1;0 
3725;123;97;522;0;1;0 
3998;123;97;522;0;2;0 
3572;123;97;520;0;1;0 
3390;123;97;522;0;1;0 
3128;123;97;521;0;1;0 
3587;123;97;519;0;1;0 
3565;123;97;521;0;1;0 
3523;123;97;522;0;1;0 
6550;123;97;522;0;1;0 
4271;123;97;518;0;1;0 
3496;123;97;522;0;1;0 
3374;123;97;521;0;1;0 
3258;123;97;522;0;1;0 
3621;123;97;521;0;1;0 
3732;123;97;520;0;1;0 
3516;123;97;522;0;1;0 
3408;123;97;520;0;1;0 
3666;123;97;519;0;1;0 
3222;123;97;521;0;1;0 
3401;123;97;519;0;1;0 
3417;123;97;522;0;1;0 
3731;123;97;523;0;1;0 
4927;123;97;521;0;1;0 
3345;123;97;520;0;1;0 
3365;123;97;522;0;1;0 
3422;123;97;520;0;1;0 
3320;123;97;520;0;1;0 
3143;123;97;523;0;1;0 
3633;123;97;522;0;1;0 
3547;123;97;522;0;1;0 
3741;123;97;519;0;1;0 
3089;123;97;519;0;1;0 
3362;123;97;520;0;1;0 
3428;123;97;522;0;1;0 
3000;123;97;522;0;1;0 
3495;123;97;521;0;1;0 
3897;123;97;520;0;1;0 
3218;123;97;522;0;1;0 
3694;123;97;521;0;1;0 
3240;123;97;522;0;1;0 
6396;123;97;521;0;1;0 
2950;123;97;523;0;1;0 
6516;123;97;521;0;1;0 
3034;123;97;521;0;1;0 
6361;123;97;522;0;1;0 
3696;123;97;523;0;1;0 
3290;123;97;522;0;1;0 
3613;123;97;521;0;1;0 
4225;123;97;520;0;1;0 
3223;123;97;522;0;1;0 
3187;123;97;522;0;1;0 
3365;123;97;521;0;1;0 
3858;123;97;518;0;1;0 
3433;123;97;520;0;1;0 
4153;123;97;519;0;1;0 
3842;123;97;523;0;1;0 
3419;123;97;520;0;1;0 
3791;123;97;520;0;1;0 
5630;123;97;519;0;1;0 
3634;123;97;519;0;1;0 
3789;123;97;521;0;1;0 
6016;123;97;519;0;1;0 
5108;123;97;521;0;1;0 
3337;123;97;521;0;1;0 
3354;123;97;521;0;1;0 
3366;123;97;521;0;1;0 
3265;123;97;522;0;2;0 
3441;123;97;520;0;1;0 
3509;123;97;523;0;1;0 
3222;123;97;521;0;1;0 
5696;123;97;521;0;1;0 
3372;123;97;521;0;1;0 
3222;123;97;519;0;1;0 
3524;123;97;521;0;1;0 
6501;123;97;522;0;1;0 
3556;123;97;521;0;1;0 
3966;123;97;522;0;1;0 
3142;123;97;523;0;1;0 
3618;123;97;522;0;1;0 
3440;123;97;522;0;1;0 
3999;123;97;521;0;2;0 
4684;123;97;521;0;1;0 
3070;123;97;520;0;1;0 
3110;123;97;519;0;1;0 
3501;123;97;522;0;1;0 
3467;123;97;520;0;1;0 
3410;123;97;523;0;1;0 
2475;123;97;522;0;1;0 
3464;123;97;520;0;1;0 
3019;123;97;520;0;1;0 
4667;123;97;519;0;1;0 
3023;123;97;518;0;1;0 
4287;123;97;520;0;1;0 
4887;123;97;520;0;1;0 
3177;123;97;522;0;1;0 
3485;123;97;521;0;1;0 
6333;123;97;522;0;1;0 
6283;123;97;522;0;1;0 
2940;123;97;521;0;1;0 
3937;123;97;521;0;1;0 
3582;123;97;520;0;1;0 
4451;123;97;520;0;1;0 
3380;123;97;520;0;1;0 
4445;123;97;522;0;1;0 
3645;123;97;521;0;1;0 
3606;123;97;521;0;1;0 
3194;123;97;521;0;1;0 
3593;123;97;521;0;1;0 
3025;123;97;522;0;1;0 
3880;123;97;522;0;1;0 
5062;123;97;522;0;1;0 
3505;123;97;521;0;1;0 
3135;123;97;522;0;1;0 
3244;123;97;519;0;1;0 
3603;123;97;522;0;1;0 
3667;123;97;521;0;1;0 
3577;123;97;520;0;1;0 
3456;123;97;520;0;1;0 
3388;123;97;519;0;1;0 
3211;123;97;522;0;1;0 
3425;123;97;523;0;1;0 
3328;123;97;520;0;1;0 
3471;123;97;522;0;1;0 
3213;123;97;520;0;1;0 
3466;123;97;519;0;1;0 
3581;123;97;523;0;1;0 
4364;123;97;523;0;1;0 
3065;123;97;522;0;1;0 
4455;123;97;522;0;1;0 
3453;123;97;520;0;1;0 
3641;123;97;522;0;1;0 
3386;123;97;522;0;1;0 
3213;123;97;522;0;1;0 
3922;123;97;521;0;1;0 
3354;123;97;522;0;1;0 
4512;123;97;519;0;1;0 
3114;123;97;521;0;1;0 
3363;123;97;522;0;1;0 
