CYCLES;0x7A;0x86;0x87;0xC0;0xC1;0xC2
33279;1;0;0;230;0;213 
33281;1;0;0;244;0;224 
29908;1;0;0;232;0;216 
29856;1;0;0;229;0;217 
33304;1;0;0;237;0;216 
33337;1;0;0;199;0;173 
32787;1;0;0;232;0;210 
33248;1;0;0;231;0;215 
30148;1;0;0;184;0;163 
33225;1;0;0;198;0;182 
30538;1;0;0;224;0;175 
33364;1;0;0;193;0;162 
33189;1;0;0;194;0;180 
30017;1;0;0;229;0;212 
33259;1;0;0;198;0;180 
29887;1;0;0;234;0;219 
33223;1;0;0;241;0;225 
33384;1;0;0;188;0;156 
33297;1;0;0;185;0;166 
29905;1;0;0;188;0;171 
33288;1;0;0;228;0;210 
30025;1;0;0;132;0;104 
33448;1;0;0;186;0;145 
30445;1;0;0;152;0;136 
33252;1;0;0;232;0;214 
33228;1;0;0;186;0;170 
33250;1;0;0;233;0;216 
33221;1;0;0;195;0;179 
35888;1;0;0;698;0;217 
29948;1;0;0;235;0;220 
30035;1;1;0;247;0;221 
33291;1;0;0;184;0;165 
32038;1;0;0;134;0;102 
30436;1;0;0;234;0;181 
33333;1;0;0;143;0;115 
35895;1;1;0;635;0;173 
33232;1;0;0;187;0;173 
30159;1;0;0;192;0;171 
33324;1;0;0;224;0;198 
31528;1;1;0;190;0;132 
33238;1;0;0;190;0;173 
29884;1;0;0;189;0;173 
33219;1;0;0;190;0;174 
33288;1;0;0;199;0;177 
30742;1;0;0;218;0;178 
33223;1;0;0;233;0;218 
33358;1;0;0;189;0;161 
30360;1;0;0;231;0;174 
29961;1;0;0;187;0;166 
32625;1;0;0;238;0;222 
29892;1;0;0;230;0;215 
33278;1;0;0;245;0;225 
33282;1;0;0;187;0;167 
33215;1;0;0;182;0;167 
33432;1;0;0;188;0;148 
29934;1;0;0;230;0;211 
30748;1;0;0;204;0;172 
29883;1;0;0;186;0;171 
33298;1;0;0;176;0;150 
30078;1;0;0;129;0;97 
33230;1;0;0;188;0;172 
30201;1;1;0;204;0;165 
30178;1;0;0;194;0;152 
33207;1;0;0;242;0;228 
30067;1;0;0;238;0;223 
30147;1;0;0;233;0;219 
30619;1;1;0;178;0;131 
33286;1;0;0;235;0;216 
30563;1;0;0;236;0;220 
33205;1;0;0;188;0;173 
29897;1;0;0;228;0;214 
33152;1;0;0;232;0;215 
33266;1;0;0;140;0;117 
29911;1;0;0;232;0;216 
29904;1;0;0;234;0;217 
33224;1;0;0;191;0;174 
33251;1;0;0;239;0;222 
29891;1;0;0;233;0;218 
30050;1;0;0;225;0;208 
29911;1;0;0;227;0;208 
30163;1;0;0;186;0;144 
33242;1;0;0;195;0;176 
33696;1;0;0;180;0;108 
33316;1;0;0;199;0;181 
29882;1;0;0;232;0;217 
33240;1;0;0;190;0;170 
33231;1;0;0;237;0;220 
29904;1;0;0;232;0;217 
30120;1;0;0;236;0;218 
33339;1;0;0;190;0;162 
33371;1;0;0;192;0;164 
30202;1;0;0;88;0;69 
30067;1;0;0;184;0;153 
31116;1;0;0;193;0;124 
30026;1;0;0;175;0;148 
33322;1;0;0;189;0;164 
33467;1;0;0;187;0;142 
33270;1;0;0;144;0;125 
29966;1;0;0;242;0;221 
30497;1;1;0;198;0;160 
30181;1;0;0;179;0;163 
33216;1;0;0;233;0;217 
33285;1;0;0;190;0;172 
33304;1;0;0;123;0;97 
31662;1;1;0;206;0;181 
33280;1;0;0;189;0;172 
33255;1;0;0;239;0;222 
29930;1;0;0;187;0;170 
29929;1;0;0;236;0;218 
33767;1;0;0;243;0;223 
29898;1;0;0;233;0;218 
30345;1;0;0;191;0;162 
30093;1;0;0;131;0;98 
33381;1;0;0;187;0;160 
33257;1;0;0;185;0;166 
33250;1;0;0;189;0;172 
30497;1;0;0;231;0;215 
33380;1;0;0;145;0;112 
29896;1;0;0;232;0;217 
33366;1;0;0;201;0;184 
29905;1;0;0;233;0;218 
30035;1;0;0;128;0;100 
33242;1;0;0;233;0;217 
32598;1;1;0;222;0;185 
33298;1;0;0;231;0;213 
33232;1;0;0;230;0;215 
33270;1;0;0;189;0;173 
33258;1;0;0;179;0;159 
30426;1;1;0;208;0;178 
29897;1;0;0;238;0;221 
30671;1;0;0;238;0;205 
33371;1;0;0;194;0;159 
33237;1;0;0;205;0;187 
30531;1;1;0;234;0;213 
29878;1;0;0;231;0;216 
33243;1;0;0;180;0;145 
30031;1;0;0;235;0;220 
33287;1;0;0;193;0;174 
33273;1;0;0;207;0;188 
33281;1;0;0;154;0;134 
29876;1;0;0;227;0;213 
32881;1;0;0;233;0;218 
29882;1;0;0;183;0;168 
33309;1;0;0;249;0;229 
29920;1;0;0;239;0;221 
33234;1;0;0;185;0;170 
29914;1;0;0;193;0;176 
30544;1;0;0;136;0;117 
33221;1;0;0;180;0;164 
33334;1;0;0;183;0;156 
29926;1;0;0;237;0;219 
33257;1;0;0;182;0;165 
33285;1;0;0;185;0;160 
30506;1;0;0;242;0;175 
33284;1;0;0;132;0;111 
33322;1;0;0;186;0;159 
30524;1;0;0;235;0;219 
33533;1;0;0;215;0;163 
33407;1;0;0;182;0;144 
31133;1;0;0;231;0;190 
29885;1;0;0;233;0;218 
30040;1;0;0;183;0;156 
30625;1;0;0;140;0;107 
30014;1;0;0;127;0;101 
33225;1;0;0;238;0;222 
33206;1;0;0;186;0;171 
33247;1;0;0;235;0;217 
33233;1;0;0;193;0;177 
33383;1;0;0;236;0;218 
29889;1;0;0;235;0;219 
29897;1;0;0;229;0;213 
33241;1;0;0;233;0;215 
30641;1;0;0;239;0;216 
29959;1;0;0;236;0;217 
29861;1;0;0;232;0;218 
30064;1;0;0;226;0;194 
33271;1;0;0;190;0;172 
29917;1;0;0;227;0;210 
33218;1;0;0;192;0;178 
30788;1;0;0;197;0;161 
33310;1;0;0;192;0;173 
33345;1;0;0;187;0;161 
30512;1;0;0;195;0;182 
29951;1;0;0;233;0;213 
31215;1;1;0;135;0;109 
33269;1;0;0;192;0;173 
29931;1;0;0;234;0;216 
30092;1;0;0;242;0;210 
33249;1;0;0;185;0;169 
30342;1;0;0;234;0;181 
29917;1;0;0;231;0;214 
30248;1;0;0;233;0;197 
29975;1;0;0;180;0;159 
33259;1;0;0;230;0;213 
33245;1;0;0;187;0;172 
30525;1;0;0;191;0;176 
29942;1;0;0;240;0;223 
33361;1;0;0;197;0;167 
33859;1;0;0;185;0;168 
33218;1;0;0;188;0;172 
33249;1;0;0;232;0;217 
29925;1;0;0;130;0;111 
30334;1;1;0;200;0;160 
33266;1;0;0;187;0;170 
29915;1;0;0;230;0;212 
29903;1;0;0;225;0;208 
33461;1;0;0;238;0;195 
33216;1;0;0;231;0;217 
30374;1;0;0;187;0;171 
33249;1;0;0;187;0;170 
33245;1;0;0;235;0;219 
30203;1;0;0;222;0;209 
33264;1;0;0;204;0;185 
29931;1;0;0;185;0;167 
30049;1;0;0;238;0;209 
29945;1;0;0;182;0;160 
30013;1;1;0;192;0;170 
30510;1;0;0;170;0;153 
30514;1;0;0;240;0;223 
33223;1;0;0;187;0;171 
33258;1;0;0;234;0;217 
33317;1;0;0;208;0;189 
31609;1;1;0;200;0;172 
33246;1;0;0;184;0;168 
30476;1;0;0;232;0;215 
33239;1;0;0;195;0;178 
33485;1;0;0;239;0;193 
33238;1;0;0;198;0;181 
33549;1;0;0;182;0;129 
33202;1;0;0;239;0;224 
29949;1;0;0;156;0;135 
30536;1;0;0;195;0;175 
33358;1;0;0;232;0;204 
29925;1;0;0;230;0;214 
33263;1;0;0;183;0;164 
33222;1;0;0;202;0;187 
30523;1;1;0;205;0;174 
29917;1;0;0;232;0;215 
30272;1;0;0;236;0;219 
33270;1;0;0;232;0;216 
30371;1;0;0;239;0;220 
33282;1;0;0;168;0;148 
33267;1;0;0;188;0;169 
33202;1;0;0;188;0;172 
30407;1;0;0;234;0;204 
29864;1;0;0;230;0;218 
30168;1;0;0;134;0;94 
30041;1;0;0;178;0;149 
29867;1;0;0;236;0;221 
29891;1;0;0;237;0;221 
29914;1;0;0;236;0;219 
33230;1;0;0;170;0;156 
29967;1;0;0;178;0;158 
29864;1;0;0;231;0;217 
30752;1;0;0;184;0;142 
33212;1;0;0;188;0;173 
33230;1;1;0;152;0;126 
33283;1;0;0;189;0;171 
33258;1;0;0;186;0;169 
33241;1;0;0;238;0;222 
33202;1;0;0;231;0;216 
32365;1;1;0;249;0;222 
29912;1;0;0;233;0;218 
31048;1;0;0;235;0;219 
29975;1;0;0;235;0;211 
29906;1;0;0;232;0;214 
33309;1;0;0;240;0;220 
33301;1;0;0;190;0;170 
33203;1;0;0;167;0;153 
33203;1;0;0;240;0;224 
33204;1;0;0;211;0;196 
32920;1;0;0;140;0;126 
30535;1;0;0;229;0;211 
33238;1;0;0;235;0;219 
30112;1;1;0;216;0;189 
33275;1;0;0;243;0;224 
29895;1;0;0;230;0;214 
30535;1;0;0;181;0;165 
33169;1;1;0;190;0;160 
30036;1;0;0;240;0;212 
29930;1;0;0;227;0;210 
29911;1;0;0;230;0;213 
33311;1;0;0;239;0;221 
30492;1;0;0;146;0;131 
30095;1;0;0;231;0;198 
30121;1;0;0;230;0;194 
33225;1;0;0;193;0;176 
29913;1;0;0;231;0;215 
30135;1;0;0;242;0;205 
33303;1;0;0;187;0;167 
29899;1;0;0;231;0;214 
33679;1;0;0;174;0;108 
30514;1;0;0;229;0;209 
33261;1;0;0;235;0;218 
29940;1;0;0;227;0;208 
33215;1;0;0;189;0;174 
33243;1;0;0;234;0;217 
32775;1;0;0;238;0;223 
29886;1;0;0;210;0;194 
33248;1;0;0;202;0;184 
33292;1;0;0;236;0;218 
30636;1;0;0;209;0;177 
30193;1;0;0;185;0;144 
29879;1;0;0;235;0;220 
29905;1;0;0;172;0;153 
30748;1;0;0;170;0;132 
29890;1;0;0;231;0;215 
32852;1;1;0;204;0;129 
32854;1;0;0;232;0;183 
29956;1;0;0;237;0;214 
30542;1;0;0;185;0;152 
29916;1;0;0;231;0;213 
33214;1;0;0;229;0;215 
30160;1;0;0;187;0;148 
33246;1;0;0;142;0;125 
33283;1;0;0;185;0;166 
29912;1;0;0;234;0;217 
30133;1;1;0;170;0;137 
29884;1;0;0;236;0;220 
33578;1;0;0;178;0;119 
29873;1;0;0;232;0;217 
30559;1;0;0;170;0;155 
30059;1;0;0;189;0;161 
30979;1;0;0;236;0;220 
33257;1;0;0;234;0;219 
33224;1;0;0;184;0;167 
33458;1;0;0;205;0;172 
33278;1;0;0;239;0;218 
30880;1;0;0;230;0;215 
30540;1;0;0;191;0;175 
29934;1;0;0;237;0;217 
33247;1;0;0;212;0;193 
31385;1;1;0;199;0;157 
33281;1;0;0;229;0;212 
30087;1;0;0;232;0;212 
30570;1;0;0;184;0;163 
33313;1;0;0;190;0;165 
33287;1;0;0;182;0;160 
30012;1;0;0;236;0;219 
33262;1;0;0;235;0;216 
30334;1;0;0;185;0;168 
33290;1;0;0;240;0;223 
30064;1;0;0;235;0;205 
29923;1;0;0;229;0;214 
33227;1;0;0;189;0;173 
33241;1;0;0;191;0;175 
30064;1;1;0;195;0;167 
29862;1;0;0;230;0;216 
29972;1;0;0;188;0;168 
29917;1;0;0;232;0;214 
33207;1;0;0;190;0;176 
33320;1;0;0;197;0;175 
33338;1;0;0;188;0;163 
33413;1;0;0;233;0;199 
33423;1;0;0;184;0;147 
31138;1;0;0;179;0;163 
33217;1;0;0;191;0;176 
30302;1;0;0;239;0;187 
33230;1;0;0;192;0;176 
29935;1;0;0;230;0;211 
29932;1;0;0;232;0;215 
29886;1;0;0;194;0;179 
29960;1;1;0;236;0;214 
33274;1;0;0;187;0;168 
33538;1;0;0;236;0;183 
33244;1;0;0;236;0;219 
33522;1;0;0;187;0;140 
30234;1;0;0;188;0;171 
33358;1;0;0;190;0;157 
29983;1;0;0;235;0;211 
30310;1;0;0;177;0;135 
33655;1;0;0;152;0;84 
29975;1;0;0;178;0;156 
33227;1;0;0;232;0;216 
33257;1;0;0;188;0;170 
30050;1;0;0;188;0;173 
33348;1;0;0;239;0;221 
33365;1;0;0;114;0;85 
33225;1;0;0;182;0;166 
33233;1;0;0;187;0;171 
29856;1;0;0;238;0;225 
30240;1;0;0;185;0;169 
33377;1;0;0;131;0;99 
29898;1;0;0;235;0;219 
33293;1;0;0;187;0;168 
33312;1;0;0;198;0;175 
33248;1;0;0;188;0;171 
30682;1;0;0;198;0;163 
30009;1;0;0;196;0;179 
33420;1;0;0;206;0;170 
30058;1;0;0;205;0;178 
30576;1;0;0;82;0;61 
30312;1;0;0;191;0;172 
33230;1;0;0;230;0;212 
33248;1;0;0;195;0;179 
33203;1;0;0;188;0;174 
33529;1;0;0;187;0;133 
29928;1;0;0;229;0;212 
30570;1;0;0;233;0;213 
30641;1;1;0;206;0;179 
33288;1;0;0;181;0;161 
33243;1;0;0;231;0;216 
29858;1;0;0;232;0;220 
30482;1;0;0;189;0;174 
32557;1;1;0;234;0;204 
29902;1;0;0;129;0;112 
33181;1;0;0;184;0;172 
33197;1;0;0;189;0;174 
33318;1;0;0;196;0;170 
29926;1;0;0;247;0;229 
30164;1;0;0;194;0;153 
33307;1;0;0;236;0;211 
33255;1;0;0;236;0;220 
33215;1;0;0;196;0;182 
33367;1;0;0;199;0;169 
33222;1;0;0;190;0;173 
32776;1;0;0;237;0;223 
29867;1;0;0;236;0;220 
33635;1;0;0;219;0;158 
30060;1;1;0;189;0;167 
33237;1;0;0;181;0;167 
33482;1;0;0;191;0;146 
33239;1;0;0;189;0;171 
30675;1;1;0;239;0;211 
33522;1;0;0;176;0;123 
29869;1;0;0;231;0;216 
30316;1;0;0;129;0;78 
30063;1;0;0;184;0;168 
29923;1;0;0;201;0;185 
33231;1;0;0;195;0;178 
29880;1;0;0;235;0;219 
31543;1;0;0;234;0;221 
33265;1;0;0;231;0;213 
30361;1;1;0;249;0;206 
33267;1;0;0;182;0;166 
33223;1;0;0;192;0;175 
29918;1;0;0;237;0;219 
33183;1;0;0;184;0;171 
29927;1;0;0;238;0;219 
29950;1;0;0;244;0;223 
33328;1;0;0;193;0;167 
29914;1;0;0;175;0;156 
33253;1;0;0;197;0;179 
29888;1;0;0;223;0;208 
30178;1;0;0;183;0;170 
31175;1;0;0;231;0;215 
33217;1;0;0;194;0;178 
33463;1;0;0;195;0;149 
33206;1;0;0;196;0;181 
33238;1;0;0;240;0;221 
29852;1;0;0;229;0;216 
30548;1;0;0;187;0;169 
29932;1;0;0;229;0;212 
33632;1;0;0;201;0;181 
31924;1;1;0;164;0;143 
33239;1;0;0;190;0;174 
29960;1;0;0;229;0;207 
33230;1;0;0;160;0;141 
29919;1;0;0;241;0;222 
33225;1;0;0;175;0;159 
30523;1;0;0;233;0;217 
30194;1;0;0;231;0;215 
30241;1;0;0;199;0;172 
29896;1;0;0;215;0;201 
30627;1;1;0;234;0;205 
29905;1;0;0;236;0;218 
30230;1;0;0;240;0;225 
30493;1;0;0;238;0;221 
33249;1;0;0;190;0;173 
33239;1;0;0;190;0;172 
30318;1;0;0;183;0;162 
33233;1;0;0;197;0;179 
33205;1;0;0;188;0;174 
33264;1;0;0;161;0;142 
30470;1;0;0;137;0;123 
33228;1;0;0;144;0;126 
33283;1;0;0;188;0;170 
29886;1;0;0;189;0;172 
32928;1;1;0;229;0;205 
31113;1;0;0;231;0;210 
30713;1;0;0;239;0;205 
29934;1;0;0;235;0;217 
29858;1;0;0;231;0;218 
33395;1;0;0;178;0;145 
30094;1;0;0;184;0;150 
31618;1;0;0;235;0;218 
33268;1;0;0;186;0;168 
30044;1;0;0;179;0;149 
30297;1;1;0;154;0;118 
30568;1;0;0;188;0;168 
30013;1;0;0;194;0;180 
33244;1;0;0;193;0;175 
29930;1;0;0;234;0;216 
30771;1;0;0;158;0;135 
33218;1;0;0;193;0;177 
29924;1;0;0;236;0;217 
30338;1;0;0;232;0;217 
30393;1;0;0;231;0;214 
33376;1;0;0;191;0;163 
29921;1;0;0;178;0;159 
33270;1;0;0;186;0;170 
33318;1;0;0;56;0;28 
33286;1;0;0;186;0;166 
33420;1;0;0;241;0;223 
29885;1;0;0;231;0;216 
30043;1;0;0;189;0;174 
33290;1;0;0;215;0;192 
33224;1;0;0;198;0;181 
33744;1;0;0;183;0;112 
33218;1;0;0;180;0;166 
29904;1;0;0;238;0;222 
29879;1;0;0;235;0;220 
29948;1;0;0;231;0;210 
33406;1;0;0;200;0;183 
33218;1;0;0;226;0;210 
29911;1;0;0;232;0;215 
33296;1;0;0;185;0;166 
33009;1;0;0;182;0;152 
33426;1;0;0;212;0;178 
33498;1;0;0;237;0;189 
31005;1;0;0;196;0;181 
33239;1;0;0;236;0;220 
33299;1;0;0;235;0;216 
33327;1;0;0;150;0;133 
30076;1;0;0;228;0;211 
30571;1;0;0;235;0;186 
31266;1;0;0;187;0;172 
33213;1;0;0;203;0;188 
30532;1;0;0;195;0;175 
30344;1;0;0;232;0;176 
29927;1;0;0;235;0;215 
33222;1;0;0;186;0;171 
33238;1;0;0;199;0;182 
33438;1;0;0;202;0;169 
30692;1;0;0;232;0;215 
30127;1;0;0;179;0;162 
29918;1;0;0;229;0;214 
30623;1;0;0;182;0;141 
33017;1;0;0;230;0;215 
33253;1;0;0;233;0;218 
33294;1;0;0;182;0;160 
33290;1;0;0;144;0;122 
30237;1;0;0;232;0;215 
33455;1;0;0;194;0;149 
32712;1;0;0;230;0;212 
30673;1;0;0;182;0;152 
33217;1;0;0;125;0;110 
30697;1;0;0;232;0;218 
31137;1;0;0;227;0;192 
33438;1;0;0;185;0;143 
33211;1;0;0;235;0;220 
29912;1;0;0;235;0;217 
30061;1;1;0;192;0;170 
29913;1;0;0;229;0;212 
29911;1;0;0;229;0;213 
33515;1;0;0;190;0;137 
33212;1;0;0;192;0;177 
33286;1;0;0;231;0;213 
30520;1;0;0;186;0;169 
30130;1;0;0;234;0;197 
30493;1;0;0;185;0;171 
33374;1;0;0;186;0;156 
31517;1;1;0;218;0;192 
33767;1;0;0;195;0;178 
31248;1;1;0;238;0;217 
33267;1;0;0;187;0;168 
33240;1;0;0;155;0;140 
29926;1;0;0;232;0;215 
30010;1;0;0;194;0;180 
33226;1;0;0;235;0;218 
33282;1;0;0;234;0;215 
33467;1;0;0;205;0;165 
29878;1;0;0;236;0;221 
30470;1;0;0;233;0;217 
33257;1;0;0;185;0;166 
33266;1;0;0;184;0;166 
33347;1;0;0;62;0;30 
29914;1;0;0;232;0;214 
29876;1;0;0;232;0;218 
33224;1;0;0;191;0;175 
33516;1;0;0;235;0;186 
29938;1;0;0;234;0;215 
31061;1;0;0;181;0;119 
32889;1;0;0;230;0;215 
33263;1;0;0;182;0;164 
30068;1;1;0;245;0;218 
33217;1;0;0;195;0;177 
33240;1;0;0;229;0;213 
33229;1;0;0;240;0;222 
33209;1;0;0;241;0;226 
29948;1;0;0;206;0;185 
33227;1;0;0;190;0;173 
29910;1;0;0;233;0;217 
29948;1;0;0;237;0;218 
29859;1;0;0;229;0;216 
32638;1;1;0;192;0;173 
30861;1;0;0;182;0;158 
33264;1;0;0;133;0;116 
29955;1;0;0;182;0;159 
30296;1;0;0;185;0;135 
33266;1;0;0;212;0;193 
30017;1;0;0;234;0;207 
29865;1;0;0;234;0;219 
30476;1;0;0;195;0;179 
32225;1;0;0;178;0;157 
33253;1;0;0;239;0;222 
29907;1;0;0;233;0;214 
33218;1;0;0;233;0;220 
29936;1;0;0;238;0;221 
33238;1;0;0;201;0;184 
30133;1;0;0;199;0;180 
30477;1;0;0;236;0;218 
33291;1;0;0;186;0;164 
33392;1;0;0;225;0;192 
29888;1;0;0;236;0;220 
33378;1;0;0;225;0;192 
32517;1;1;0;158;0;121 
29875;1;0;0;231;0;218 
33201;1;0;0;185;0;171 
30053;1;0;0;184;0;153 
33250;1;0;0;232;0;212 
30024;1;0;0;241;0;221 
30136;1;0;0;236;0;219 
29915;1;0;0;228;0;209 
33200;1;0;0;239;0;224 
33319;1;0;0;246;0;227 
30647;1;0;0;241;0;183 
33260;1;0;0;181;0;164 
33221;1;0;0;142;0;125 
33507;1;0;0;227;0;179 
34270;1;0;0;239;0;222 
33250;1;0;0;110;0;94 
33504;1;0;0;200;0;151 
33232;1;0;0;243;0;226 
33242;1;0;0;180;0;164 
32355;1;1;0;159;0;95 
33235;1;0;0;237;0;222 
32330;1;1;0;201;0;179 
30477;1;0;0;231;0;162 
33261;1;0;0;187;0;166 
30108;1;0;0;132;0;112 
29994;1;0;0;181;0;156 
30051;1;0;0;180;0;152 
33449;1;0;0;161;0;119 
33248;1;0;0;231;0;213 
33199;1;0;0;186;0;172 
33228;1;0;0;192;0;177 
33285;1;0;0;185;0;167 
29879;1;0;0;230;0;215 
33415;1;0;0;197;0;160 
29870;1;0;0;198;0;184 
33221;1;0;0;186;0;171 
29868;1;0;0;236;0;221 
29950;1;0;0;234;0;214 
33248;1;0;0;187;0;170 
29976;1;0;0;233;0;211 
30297;1;0;0;231;0;179 
33206;1;0;0;189;0;173 
33222;1;0;0;192;0;175 
29915;1;0;0;234;0;218 
33187;1;0;0;184;0;170 
30006;1;0;0;126;0;98 
30061;1;0;0;183;0;153 
30269;1;0;0;236;0;186 
33270;1;0;0;235;0;217 
33254;1;0;0;241;0;224 
33227;1;0;0;181;0;167 
33284;1;0;0;191;0;172 
33307;1;0;0;192;0;171 
33276;1;0;0;188;0;170 
29880;1;0;0;234;0;219 
30758;1;1;0;154;0;106 
29925;1;0;0;192;0;174 
33279;1;0;0;233;0;215 
29959;1;0;0;236;0;214 
33262;1;0;0;231;0;213 
33869;1;0;0;235;0;217 
30895;1;0;0;230;0;182 
30145;1;0;0;179;0;141 
29915;1;0;0;239;0;221 
30167;1;0;0;231;0;215 
29965;1;0;0;231;0;210 
33301;1;0;0;183;0;165 
29939;1;0;0;234;0;216 
30146;1;0;0;229;0;193 
30541;1;0;0;170;0;155 
33350;1;0;0;185;0;159 
33261;1;0;0;192;0;173 
33308;1;0;0;128;0;108 
33287;1;0;0;237;0;219 
29913;1;0;0;179;0;162 
34296;1;0;0;175;0;159 
29893;1;0;0;229;0;214 
33284;1;0;0;235;0;217 
30049;1;0;0;185;0;156 
33251;1;0;0;153;0;135 
32042;1;2;0;266;0;207 
29971;1;0;0;130;0;111 
30190;1;0;0;237;0;222 
33275;1;0;0;185;0;167 
29917;1;0;0;232;0;215 
33376;1;0;0;232;0;198 
30090;1;0;0;226;0;195 
29875;1;0;0;232;0;218 
29923;1;0;0;227;0;208 
30439;1;0;0;237;0;170 
33235;1;0;0;238;0;221 
33305;1;0;0;183;0;160 
33342;1;0;0;188;0;162 
33442;1;0;0;192;0;151 
29935;1;0;0;229;0;211 
33318;1;0;0;201;0;181 
33233;1;0;0;185;0;170 
33210;1;0;0;233;0;218 
32830;1;0;0;234;0;218 
33252;1;0;0;226;0;208 
30033;1;1;0;224;0;199 
29906;1;0;0;234;0;217 
33230;1;0;0;150;0;133 
29902;1;0;0;233;0;215 
33283;1;0;0;188;0;170 
33299;1;1;0;153;0;133 
30355;1;0;0;228;0;208 
33225;1;0;0;192;0;176 
33288;1;0;0;232;0;212 
31649;1;0;0;204;0;188 
31796;1;1;0;161;0;135 
33282;1;0;0;185;0;166 
31373;1;0;0;237;0;218 
33384;1;0;0;190;0;173 
33417;1;0;0;179;0;155 
33264;1;0;0;239;0;219 
33256;1;0;0;230;0;212 
33202;1;0;0;183;0;167 
33483;1;0;0;189;0;146 
33231;1;0;0;194;0;177 
29875;1;0;0;150;0;135 
32951;1;1;0;207;0;176 
33404;1;0;0;189;0;154 
30145;1;0;0;234;0;216 
33226;1;0;0;185;0;169 
30194;1;0;0;151;0;107 
33255;1;0;0;216;0;198 
33255;1;0;0;227;0;212 
33215;1;0;0;236;0;220 
33451;1;0;0;192;0;148 
30587;1;1;0;263;0;189 
33218;1;0;0;187;0;171 
33230;1;0;0;236;0;220 
29914;1;0;0;232;0;213 
29990;1;0;0;186;0;170 
33400;1;0;0;198;0;167 
33305;1;0;0;201;0;181 
29934;1;0;0;177;0;158 
30491;1;0;0;188;0;170 
33202;1;0;0;186;0;170 
33297;1;0;0;235;0;216 
33317;1;0;0;194;0;173 
30845;1;0;0;241;0;196 
33289;1;0;0;187;0;166 
33235;1;0;0;194;0;178 
33291;1;1;0;138;0;101 
30707;1;1;0;244;0;213 
33234;1;0;0;195;0;178 
33418;1;0;0;187;0;153 
33235;1;0;0;188;0;171 
29931;1;0;0;239;0;222 
30243;1;0;0;186;0;167 
33510;1;0;0;189;0;137 
33277;1;0;0;189;0;171 
33215;1;0;0;190;0;173 
33245;1;0;0;183;0;166 
30588;1;0;0;240;0;221 
29893;1;0;0;233;0;216 
33298;1;0;0;177;0;157 
33232;1;0;0;230;0;213 
33296;1;0;0;178;0;157 
33294;1;0;0;151;0;128 
30061;1;1;0;244;0;216 
29906;1;0;0;232;0;216 
33229;1;0;0;193;0;177 
30995;1;0;0;129;0;75 
33274;1;0;0;243;0;225 
33249;1;0;0;236;0;217 
29847;1;0;0;228;0;216 
30436;1;0;0;174;0;146 
29930;1;0;0;233;0;215 
33277;1;0;0;244;0;223 
33264;1;0;0;188;0;171 
33210;1;0;0;196;0;180 
33614;1;0;0;171;0;110 
29972;1;0;0;184;0;167 
30007;1;0;0;189;0;164 
29903;1;0;0;237;0;220 
33271;1;0;0;191;0;172 
30180;1;0;0;190;0;174 
33261;1;0;0;188;0;171 
29922;1;0;0;237;0;220 
30251;1;0;0;229;0;214 
30466;1;0;0;236;0;222 
30571;1;0;0;232;0;217 
29913;1;0;0;189;0;171 
30483;1;0;0;196;0;179 
29882;1;0;0;238;0;223 
30098;1;0;0;230;0;218 
33293;1;0;0;188;0;170 
33276;1;0;0;188;0;170 
33242;1;0;0;236;0;218 
33249;1;0;0;188;0;167 
29859;1;0;0;231;0;218 
33203;1;0;0;186;0;172 
34808;1;0;0;241;0;224 
33230;1;0;0;190;0;174 
33327;1;0;0;201;0;180 
29927;1;0;0;237;0;219 
33313;1;0;0;236;0;215 
29921;1;0;0;228;0;208 
30461;1;0;0;239;0;221 
33269;1;0;0;237;0;219 
29854;1;0;0;230;0;217 
29918;1;0;0;231;0;212 
33357;1;0;0;136;0;107 
33260;1;0;0;241;0;221 
29906;1;0;0;189;0;172 
29973;1;0;0;239;0;221 
33227;1;0;0;232;0;218 
33983;1;0;0;246;0;227 
30684;1;0;0;184;0;156 
33306;1;0;0;237;0;220 
30337;1;0;0;184;0;168 
30558;1;0;0;199;0;180 
30441;1;0;0;236;0;184 
30510;1;0;0;194;0;177 
30502;1;0;0;229;0;210 
30248;1;0;0;177;0;154 
33335;1;0;0;179;0;148 
