CYCLES;0x13;0x14;0x15;0x16;0x17;0x18
33212;3611;26035;178;365;3;18 
33255;3611;26036;222;456;2;38 
33285;3611;26078;104;215;3;14 
29887;3671;26154;223;453;2;20 
30246;3669;26168;226;462;3;42 
33271;3611;26043;178;365;2;16 
33258;3612;26071;182;372;3;34 
30249;3671;26109;220;446;3;21 
30330;3671;26086;233;474;2;44 
33247;3611;26059;197;398;2;28 
33643;3612;26100;199;410;2;26 
29887;3670;26135;229;464;3;23 
30202;3670;26148;179;365;3;22 
33265;3611;26052;174;356;2;23 
32090;3639;26128;125;260;2;9 
30836;3670;26146;172;351;58;44 
33705;3611;26166;181;370;3;27 
30018;3669;26160;228;465;2;41 
32554;3623;26055;141;291;2;6 
33445;3611;26072;189;388;2;22 
33431;3611;26106;180;366;3;30 
30563;3671;26096;230;468;3;15 
33252;3611;26056;175;358;2;33 
29902;3671;26128;211;431;2;33 
33275;3611;26060;190;392;2;21 
29915;3671;26159;222;452;3;24 
33190;3611;26032;226;460;2;35 
29906;3671;26128;226;462;3;26 
29881;3671;26103;186;380;2;15 
33215;3611;26042;176;360;3;11 
33448;3611;26105;171;352;3;27 
33284;3611;26059;182;374;2;15 
33357;3611;26099;180;369;3;35 
33278;3611;26083;185;375;2;9 
33222;3611;26045;173;355;2;25 
29907;3670;26131;226;460;2;41 
30083;3671;26157;168;346;2;30 
33266;3611;26085;223;453;3;44 
29926;3671;26128;223;456;3;23 
30260;3670;26147;141;292;3;19 
33374;3611;26097;165;336;2;34 
29876;3671;26131;223;455;2;12 
33255;3611;26066;226;459;3;42 
30770;3668;26152;184;377;2;32 
33511;3611;26098;179;365;3;29 
29938;3670;26135;222;454;4;36 
29895;3671;26140;223;453;2;31 
30596;3670;26156;162;333;2;18 
30085;3669;26089;152;314;13;23 
33218;3611;26057;180;369;2;14 
33292;3611;26096;175;357;2;29 
33246;3611;26061;229;466;4;32 
30470;3669;26139;132;270;2;13 
33497;3612;26102;190;390;2;21 
33189;3611;26038;175;357;3;22 
32508;3624;26083;229;465;4;24 
33492;3611;26121;128;266;3;13 
30010;3671;26153;199;412;58;30 
33283;3611;26069;180;368;24;25 
32785;3621;26071;172;353;2;24 
31152;3670;26148;182;371;59;31 
29906;3671;26149;225;458;3;22 
33272;3611;26058;110;229;3;13 
33240;3611;26063;231;470;3;22 
30294;3671;26110;225;458;2;21 
29890;3671;26148;225;455;2;30 
30184;3670;26150;182;372;3;19 
33414;3622;26073;152;313;2;15 
30208;3668;26165;123;254;2;15 
33259;3611;26083;178;361;2;16 
29868;3671;26130;179;366;2;23 
33204;3611;26048;230;465;2;20 
33244;3611;26045;223;455;2;25 
29878;3671;26130;224;455;3;36 
30555;3670;26158;176;362;2;27 
33582;3611;26127;180;368;2;26 
33209;3611;26061;183;373;2;21 
30273;3670;26182;125;258;4;19 
33316;3611;26059;233;475;2;19 
33273;3611;26085;230;467;2;35 
29899;3671;26130;224;457;3;36 
30023;3668;26137;166;339;2;38 
33278;3611;26065;186;381;3;17 
33261;3611;26088;183;374;2;36 
33263;3611;26046;182;373;3;30 
