CYCLES;0x00;0x01;0x02;0x03;0x04;0x05
30044;0;5;0;14;3669;0 
30106;0;11;0;10;3670;0 
30078;0;6;0;17;3669;0 
29976;0;7;0;6;3671;0 
29965;0;7;0;7;3670;0 
30017;0;8;0;10;3670;0 
30008;0;8;0;8;3671;0 
30376;0;7;0;45;3666;0 
31510;0;7;0;46;3665;0 
29939;0;5;0;8;3671;0 
29927;0;4;0;6;3671;0 
30400;0;6;0;47;3669;0 
30005;0;7;0;9;3671;0 
30017;0;7;0;11;3671;0 
30272;0;5;0;35;3668;0 
30000;0;6;0;8;3671;0 
30005;0;7;0;8;3670;0 
30612;0;5;0;67;3666;0 
29955;0;7;0;6;3671;0 
30025;0;6;0;10;3671;0 
30035;0;11;0;10;3670;0 
30289;0;16;0;11;3671;0 
29955;0;5;0;7;3671;0 
29949;0;6;0;7;3671;0 
29979;0;7;0;8;3670;0 
29978;0;5;0;7;3671;0 
29973;0;6;0;9;3671;0 
29966;0;5;0;8;3670;0 
30194;0;8;0;26;3670;0 
29984;0;5;0;7;3671;0 
30256;0;14;0;21;3671;0 
29998;0;7;0;9;3671;0 
30078;0;7;0;15;3671;0 
30125;0;8;0;19;3670;0 
30016;0;9;0;7;3671;0 
29977;0;8;0;7;3671;0 
30147;0;5;0;26;3669;0 
30031;0;9;0;6;3671;0 
29969;0;9;0;6;3670;0 
30158;0;8;0;24;3668;0 
30064;0;7;0;15;3670;0 
29998;0;6;0;8;3671;0 
30021;0;11;0;7;3671;0 
30869;0;15;0;13;3671;0 
30444;0;6;0;48;3669;0 
30175;0;5;0;10;3671;0 
30000;0;9;0;10;3671;0 
30267;0;7;0;34;3669;0 
29966;0;4;0;8;3671;0 
30356;0;7;0;42;3668;0 
30051;0;6;0;15;3671;0 
31102;0;10;0;10;3671;0 
30279;0;3;0;38;3669;0 
30016;0;5;0;12;3670;0 
30209;0;8;0;23;3671;0 
29968;0;6;0;6;3671;0 
29994;0;10;0;8;3671;0 
29996;0;6;0;10;3671;0 
30218;0;4;0;30;3669;0 
30435;0;8;0;47;3669;0 
30131;0;14;0;9;3671;0 
30323;0;7;0;28;3669;0 
30587;0;8;0;63;3665;0 
29954;0;5;0;7;3671;0 
30362;0;8;0;38;3670;0 
30141;0;6;0;24;3670;0 
29985;0;7;0;8;3671;0 
30309;0;7;0;22;3671;0 
29994;0;7;0;8;3671;0 
30281;0;6;0;35;3670;0 
30183;0;7;0;27;3669;0 
29980;0;7;0;7;3671;0 
29976;0;8;0;7;3671;0 
29961;0;7;0;6;3671;0 
29950;0;6;0;6;3671;0 
30007;0;6;0;9;3671;0 
30044;0;8;0;13;3670;0 
30001;0;7;0;9;3670;0 
29960;0;4;0;9;3671;0 
29979;0;6;0;10;3671;0 
30026;0;7;0;8;3670;0 
30025;0;9;0;9;3671;0 
30007;0;5;0;10;3670;0 
29969;0;7;0;8;3671;0 
29951;0;5;0;7;3671;0 
30002;0;7;0;8;3671;0 
30018;0;6;0;14;3670;0 
29981;0;6;0;6;3670;0 
29962;0;5;0;7;3671;0 
29995;0;7;0;9;3671;0 
30130;0;10;0;12;3670;0 
30003;0;5;0;13;3670;0 
30142;0;7;0;19;3669;0 
31109;0;6;0;6;3671;0 
30077;0;5;0;16;3668;0 
29961;0;6;0;7;3671;0 
30009;0;6;0;9;3670;0 
29983;0;6;0;9;3671;0 
29992;0;4;0;9;3670;0 
30200;0;9;0;21;3671;0 
29948;0;5;0;6;3671;0 
30094;0;6;0;18;3670;0 
30087;0;4;0;19;3669;0 
30072;0;9;0;11;3671;0 
30393;0;4;0;47;3669;0 
29983;0;6;0;9;3670;0 
30140;0;11;0;21;3671;0 
29955;0;6;0;7;3671;0 
29946;0;6;0;6;3671;0 
29980;0;8;0;7;3671;0 
30264;0;6;0;35;3669;0 
30000;0;7;0;10;3670;0 
29943;0;6;0;6;3671;0 
30003;0;8;0;8;3671;0 
29999;0;8;0;9;3671;0 
29948;0;6;0;6;3671;0 
29982;0;5;0;9;3671;0 
