CYCLES;0x06;0x07;0x08;0x09;0x0A;0x0B
1949;142;28;288;0;1;0 
4835;142;28;288;0;1;0 
1940;142;28;289;0;1;0 
2778;142;28;288;0;1;0 
4541;142;28;289;0;1;0 
1359;142;28;288;0;1;0 
1859;142;28;288;0;1;0 
3966;142;28;288;0;1;0 
3002;142;28;289;0;1;0 
1915;142;28;288;0;1;0 
1806;142;28;288;0;1;0 
3941;142;28;288;0;1;0 
2935;142;28;288;0;1;0 
1763;142;28;288;0;1;0 
4588;142;28;288;0;1;0 
1166;142;28;288;0;1;0 
1911;142;28;288;0;1;0 
2443;142;28;288;0;1;0 
1687;142;28;289;0;1;0 
1703;142;28;289;0;1;0 
1653;142;28;288;0;1;0 
2132;142;28;288;0;1;0 
1832;142;28;288;0;1;0 
1846;142;28;289;0;1;0 
3442;142;28;288;0;1;0 
1824;142;28;289;0;1;0 
1842;142;28;288;0;1;0 
1653;142;28;289;0;1;0 
1906;142;28;289;0;1;0 
2467;142;28;289;0;1;0 
4236;142;28;288;0;1;0 
1766;142;28;288;0;1;0 
1251;142;28;288;0;1;0 
2331;142;28;288;0;1;0 
3006;142;28;289;0;1;0 
2067;142;28;287;0;1;0 
4684;142;28;289;0;2;0 
2588;142;28;287;0;1;0 
2323;142;28;289;0;1;0 
2868;142;28;289;0;1;0 
3823;142;28;289;0;1;0 
1973;142;28;288;0;1;0 
1776;142;28;288;0;1;0 
1700;142;28;289;0;1;0 
1961;142;28;289;0;1;0 
1946;142;28;289;0;1;0 
2222;142;28;289;0;1;0 
4167;142;28;287;0;1;0 
1957;142;28;288;0;1;0 
1641;142;28;289;0;1;0 
1889;142;28;289;0;1;0 
1982;142;28;290;0;1;0 
1840;142;28;288;0;1;0 
4114;142;28;287;0;1;0 
1994;142;28;289;0;1;0 
1898;142;28;288;0;1;0 
3831;142;28;288;0;1;0 
1852;142;28;288;0;1;0 
3800;142;28;290;0;1;0 
4358;142;28;289;0;1;0 
1490;142;28;288;0;1;0 
2487;142;28;289;0;1;0 
1804;142;28;289;0;1;0 
4611;142;28;288;0;1;0 
1774;142;28;289;0;1;0 
1951;142;28;288;0;1;0 
1834;142;28;288;0;1;0 
1936;142;28;288;0;1;0 
2258;142;28;288;0;1;0 
4561;142;28;288;0;1;0 
1704;142;28;289;0;1;0 
1788;142;28;288;0;1;0 
1602;142;28;288;0;1;0 
1872;142;28;288;0;1;0 
4016;142;28;288;0;1;0 
1647;142;28;288;0;1;0 
2021;142;28;288;0;1;0 
1956;142;28;288;0;1;0 
4881;142;28;289;0;1;0 
4958;142;28;288;0;1;0 
1811;142;28;288;0;1;0 
2017;142;28;288;0;1;0 
1768;142;28;288;0;1;0 
1769;142;28;288;0;1;0 
2331;142;28;289;0;1;0 
1877;142;28;288;0;1;0 
2066;142;28;288;0;1;0 
3741;142;28;288;0;1;0 
1799;143;28;290;0;2;0 
1818;142;28;287;0;1;0 
1912;142;28;289;0;1;0 
2022;142;28;288;0;1;0 
4915;142;28;288;0;1;0 
1735;142;28;289;0;1;0 
1971;142;28;288;0;1;0 
1922;142;28;289;0;1;0 
1694;142;28;288;0;1;0 
1970;142;28;289;0;1;0 
1995;142;28;289;0;1;0 
7478;142;28;289;0;1;0 
2177;142;28;288;0;1;0 
1746;142;28;288;0;1;0 
1955;142;28;288;0;1;0 
1737;142;28;289;0;1;0 
3219;142;28;289;0;1;0 
1869;142;28;289;0;1;0 
1760;142;28;289;0;1;0 
1695;142;28;288;0;1;0 
2040;142;28;288;0;1;0 
2017;142;28;288;0;1;0 
1998;142;28;288;0;1;0 
1857;142;28;288;0;1;0 
4872;142;28;288;0;1;0 
1829;142;28;288;0;1;0 
1831;142;28;288;0;1;0 
1897;142;28;287;0;1;0 
4472;142;28;288;0;1;0 
1849;142;28;288;0;1;0 
4712;142;28;288;0;1;0 
2192;142;28;289;0;1;0 
2082;142;28;289;0;1;0 
2248;142;28;288;0;1;0 
1969;142;28;288;0;1;0 
2084;142;28;288;0;1;0 
2126;142;28;290;0;1;0 
4768;142;28;288;0;1;0 
1770;142;28;288;0;1;0 
2093;142;28;288;0;1;0 
2064;142;28;287;0;1;0 
2086;142;28;288;0;1;0 
1988;142;28;288;0;1;0 
4567;142;28;288;0;1;0 
1695;142;28;288;0;1;0 
1290;142;28;288;0;1;0 
1975;142;28;288;0;1;0 
2172;142;28;288;0;1;0 
1929;142;28;290;0;1;0 
2059;142;28;288;0;1;0 
1962;142;28;288;0;1;0 
1707;142;28;288;0;1;0 
4824;142;28;288;0;1;0 
1355;142;28;289;0;1;0 
2606;142;28;289;0;1;0 
3969;142;28;288;0;1;0 
3736;142;28;289;0;1;0 
1785;142;28;288;0;1;0 
1640;142;28;289;0;1;0 
2636;142;28;288;0;1;0 
1584;142;28;288;0;1;0 
1883;142;28;289;0;1;0 
2026;142;28;288;0;1;0 
3607;142;28;288;0;1;0 
1745;142;28;288;0;1;0 
2114;142;28;288;0;1;0 
1854;142;28;288;0;1;0 
3708;142;28;288;0;1;0 
1788;142;28;288;0;1;0 
2236;142;28;289;0;1;0 
2147;142;28;288;0;1;0 
1611;142;28;288;0;1;0 
2219;142;28;289;0;1;0 
3916;142;28;289;0;1;0 
3439;142;28;289;0;1;0 
3759;142;28;288;0;1;0 
1849;142;28;289;0;1;0 
1911;142;28;288;0;1;0 
1757;142;28;288;0;1;0 
5050;142;28;288;0;1;0 
1951;142;28;288;0;1;0 
1882;142;28;289;0;1;0 
1870;142;28;288;0;1;0 
1643;142;28;289;0;1;0 
4272;142;28;288;0;1;0 
4218;142;28;288;0;1;0 
1754;142;28;288;0;1;0 
1922;142;28;287;0;1;0 
2116;142;28;289;0;1;0 
1613;142;28;288;0;1;0 
2007;142;28;288;0;1;0 
1628;142;28;289;0;1;0 
1792;142;28;288;0;1;0 
2162;142;28;288;0;1;0 
1731;142;28;288;0;1;0 
1737;142;28;288;0;1;0 
1781;142;28;289;0;1;0 
5360;142;28;287;0;1;0 
1792;142;28;289;0;1;0 
2096;142;28;289;0;1;0 
1611;142;28;288;0;1;0 
1727;142;28;288;0;1;0 
1733;142;28;288;0;1;0 
4938;142;28;288;0;1;0 
1886;142;28;287;0;1;0 
1585;142;28;288;0;1;0 
2568;142;28;288;0;1;0 
1769;142;28;289;0;1;0 
2391;142;28;289;0;1;0 
1854;142;28;289;0;1;0 
2228;142;28;289;0;1;0 
1764;142;28;287;0;1;0 
1740;142;28;288;0;1;0 
1751;142;28;289;0;1;0 
2004;142;28;288;0;1;0 
1841;142;28;287;0;1;0 
2019;142;28;289;0;1;0 
4216;142;28;288;0;1;0 
1851;142;28;287;0;1;0 
3194;142;28;289;0;1;0 
2181;142;28;288;0;1;0 
1921;142;28;288;0;1;0 
1956;142;28;288;0;1;0 
1558;142;28;289;0;1;0 
1833;142;28;288;0;1;0 
5122;142;28;289;0;1;0 
1750;142;28;289;0;1;0 
5218;142;28;288;0;1;0 
1507;142;28;289;0;1;0 
2129;142;28;288;0;1;0 
2403;142;28;288;0;1;0 
1663;142;28;288;0;1;0 
1953;142;28;288;0;1;0 
1518;142;28;288;0;1;0 
1954;142;28;288;0;1;0 
1534;142;28;289;0;1;0 
1597;142;28;289;0;1;0 
1882;142;28;289;0;1;0 
4085;142;28;289;0;1;0 
1643;142;28;289;0;1;0 
1817;142;28;289;0;1;0 
1869;142;28;289;0;1;0 
1976;142;28;289;0;1;0 
4221;142;28;289;0;1;0 
3363;142;28;288;0;1;0 
1856;142;28;288;0;1;0 
1877;142;28;288;0;1;0 
1904;142;28;289;0;1;0 
1499;142;28;288;0;1;0 
1812;142;28;289;0;1;0 
3114;142;28;288;0;1;0 
1594;142;28;288;0;1;0 
4191;142;28;289;0;1;0 
4213;142;28;288;0;1;0 
1830;142;28;288;0;1;0 
1981;142;28;289;0;1;0 
3150;142;28;288;0;1;0 
2157;142;28;287;0;1;0 
2915;142;28;288;0;1;0 
4354;142;28;289;0;1;0 
1953;142;28;288;0;1;0 
2432;142;28;289;0;1;0 
1672;142;28;288;0;1;0 
2175;142;28;289;0;1;0 
2151;142;28;288;0;1;0 
1001;142;28;289;0;1;0 
3598;142;28;288;0;1;0 
2950;142;28;289;0;1;0 
4143;142;28;288;0;1;0 
3966;142;28;289;0;1;0 
2595;142;28;287;0;1;0 
1430;142;28;288;0;1;0 
1979;142;28;289;0;1;0 
1657;142;28;288;0;1;0 
1776;142;28;290;0;1;0 
1769;142;28;287;0;1;0 
