CYCLES;0x0C;0x0D;0x0E;0x0F;0x10;0x12
23397728;4816896;6400264;0;0;51873;6400333 
23398639;4816903;6400265;0;0;51877;6400336 
23410057;4816904;6400266;0;0;51817;6400336 
23396294;4816901;6400269;0;0;51912;6400339 
23398349;4816902;6400265;0;0;51943;6400335 
23404465;4816903;6400264;0;0;51881;6400334 
23437037;4816949;6400269;0;0;51988;6400382 
23407613;4816948;6400269;0;0;52025;6400386 
23401205;4816903;6400269;0;0;51953;6400340 
23396550;4816901;6400262;0;0;51856;6400332 
23400925;4816903;6400269;0;0;51862;6400339 
23399241;4816897;6400259;0;0;51938;6400329 
23398008;4816900;6400268;0;0;51936;6400338 
23400437;4816896;6400262;0;0;51899;6400331 
23434251;4816900;6400266;0;0;51871;6400335 
23398757;4816899;6400264;0;0;51803;6400334 
23397739;4816898;6400265;0;0;51854;6400335 
23397985;4816901;6400264;0;0;51814;6400334 
23428322;4816898;6400263;0;0;51883;6400334 
23403121;4816906;6400269;0;0;51875;6400339 
23397103;4816899;6400265;0;0;51850;6400335 
23402855;4816900;6400265;0;0;51930;6400335 
23413969;4816898;6400264;0;0;51880;6400334 
23395113;4816901;6400264;0;0;51856;6400334 
23398342;4816902;6400268;0;0;51852;6400338 
23403911;4816900;6400263;0;0;51907;6400333 
23424540;4816902;6400268;0;0;51872;6400338 
23409318;4816897;6400262;0;0;51856;6400332 
23432576;4816898;6400263;0;0;51818;6400333 
23417512;4816902;6400266;0;0;51884;6400336 
23400619;4816900;6400265;0;0;51907;6400335 
23405152;4816897;6400258;0;0;51845;6400328 
23399888;4816909;6400273;0;0;51884;6400343 
23400092;4816902;6400271;0;0;51940;6400341 
23398816;4816896;6400259;0;0;51868;6400329 
23397489;4816901;6400263;0;0;51826;6400333 
23410180;4816898;6400261;0;0;51816;6400331 
23408784;4816909;6400266;0;0;51909;6400346 
23395961;4816894;6400257;0;0;51896;6400326 
23396879;4816900;6400263;0;0;51926;6400333 
23407288;4816898;6400264;0;0;51818;6400334 
23404080;4816898;6400261;0;0;51864;6400330 
23405473;4816900;6400263;0;0;51841;6400333 
23405065;4816898;6400263;0;0;51867;6400333 
23405360;4816900;6400262;0;0;51809;6400332 
23414940;4816897;6400261;0;0;51909;6400331 
23404097;4816897;6400260;0;0;51916;6400330 
23394419;4816901;6400265;0;0;51807;6400334 
23412917;4816906;6400267;0;0;51837;6400337 
23399670;4816908;6400272;0;0;51897;6400342 
23397709;4816898;6400262;0;0;51968;6400332 
23396514;4816905;6400269;0;0;51862;6400339 
23416584;4816903;6400265;0;0;51843;6400335 
23408022;4816901;6400266;0;0;51915;6400336 
23398904;4816902;6400264;0;0;51869;6400334 
23406519;4816895;6400261;0;0;51846;6400331 
23408589;4816902;6400266;0;0;51908;6400336 
23403526;4816900;6400264;0;0;51886;6400333 
23408773;4816900;6400263;0;0;51889;6400333 
23435358;4816895;6400259;0;0;51887;6400329 
23395726;4816899;6400262;0;0;51858;6400332 
23395408;4816897;6400259;0;0;51952;6400329 
23400978;4816903;6400266;0;0;51889;6400336 
23397946;4816900;6400263;0;0;51888;6400333 
23396150;4816899;6400265;0;0;51921;6400335 
23400278;4816903;6400267;0;0;51976;6400337 
23400350;4816905;6400267;0;0;51883;6400337 
23402959;4816903;6400266;0;0;51891;6400336 
23399702;4816895;6400260;0;0;51897;6400330 
23396168;4816897;6400259;0;0;51903;6400329 
23402360;4816905;6400266;0;0;51895;6400336 
23430251;4816907;6400268;0;0;51914;6400338 
23401173;4816897;6400262;0;0;51866;6400332 
23401110;4816907;6400269;0;0;51864;6400339 
23410821;4816898;6400260;0;0;51908;6400330 
23432432;4816896;6400262;0;0;51823;6400332 
23398119;4816902;6400264;0;0;51890;6400334 
23395937;4816901;6400263;0;0;51813;6400333 
