CYCLES;0x00;0x01;0x02;0x03;0x04;0x05
318001;94;1;144;80969;16;9060080024156 
316941;95;0;134;80970;17;9060080605788 
313976;90;0;197;80969;19;9060080454236 
310738;97;2;125;80968;18;9060080654940 
313278;85;0;239;80967;17;9060080237148 
311875;88;0;186;80967;17;9060080654940 
311757;76;0;194;80968;17;9060080478812 
308362;89;0;155;80968;17;9060080474716 
307380;91;0;217;80967;17;9060080511580 
310296;81;0;100;80970;17;9060080159324 
312579;101;0;144;80969;17;9060080409180 
303975;95;0;108;80966;19;9060079934044 
308613;92;0;168;80967;18;9060080613980 
310380;64;0;172;80968;17;9060080241244 
315443;72;0;194;80968;17;9060080011868 
315131;88;0;187;80969;18;9060080446044 
310110;88;0;148;80967;17;9060080417372 
313036;87;0;187;80967;17;9060080695900 
310701;94;0;114;80967;17;9060080482908 
310758;85;0;165;80969;17;9060080212572 
305837;72;0;109;80968;17;9060080077404 
306897;89;0;100;80967;17;9060080061020 
313047;99;0;223;80969;17;9060080061020 
302123;91;0;104;80967;17;9060080388700 
304484;66;0;100;80967;17;9060080405084 
309537;92;0;203;80970;17;9060080261724 
309298;94;1;165;80967;17;9060080695900 
314648;65;0;177;80966;18;9060080462428 
307468;85;0;173;80969;17;9060080155228 
312068;94;0;106;80969;18;9060080081500 
312311;92;0;247;80967;17;9060080745052 
312028;94;0;194;80966;17;9060079798876 
314469;66;0;161;80968;17;9060080347740 
312910;87;0;215;80967;17;9060080335452 
303046;84;0;95;80968;17;9060079884892 
304523;72;0;99;80968;18;9060079848028 
306593;73;0;116;80968;17;9060079954524 
311995;92;0;107;80969;17;9060080708188 
306806;103;0;124;80969;17;9060080642652 
313623;89;0;157;80967;17;9060080519772 
315529;93;0;129;80970;17;9060080335452 
303487;70;0;83;80969;17;9060079880796 
309318;78;0;122;80969;18;9060080093788 
307619;91;0;101;80966;17;9060080392796 
308990;97;0;127;80966;18;9060080376412 
313477;83;0;240;80967;17;9060080802396 
308848;74;0;126;80966;17;9060080552540 
326496;88;0;221;80968;19;9060080417372 
309003;72;0;153;80967;17;9060079880796 
317687;92;1;188;80968;17;9060080548444 
309371;90;0;129;80969;17;9060080073308 
309701;73;0;158;80968;17;9060080274012 
311430;97;0;101;80969;17;9060080065116 
309630;89;0;102;80966;17;9060079917660 
311727;94;0;108;80967;18;9060079925852 
312677;66;0;157;80968;17;9060080339548 
308457;91;0;153;80969;17;9060080654940 
313631;94;0;119;80966;17;9060080409180 
311341;84;1;199;80968;17;9060080081500 
311160;67;0;149;80968;17;9060080659036 
307842;92;0;126;80968;17;9060080155228 
314571;97;0;216;80966;17;9060080056924 
308044;92;0;189;80971;17;9060080454236 
317724;98;0;206;80967;17;9060080187996 
311560;79;0;194;80969;17;9060080044636 
309386;89;0;146;80968;17;9060080204380 
308431;96;0;130;80968;17;9060080368220 
309907;96;0;114;80967;17;9060079802972 
311422;94;0;125;80968;17;9060080663132 
309740;68;0;152;80968;17;9060080347740 
308166;92;0;95;80967;17;9060079934044 
309943;75;0;94;80967;17;9060080552540 
311657;85;0;168;80968;17;9060080564828 
314829;74;0;203;80968;18;9060080527964 
310815;91;0;133;80969;17;9060080474716 
308642;95;0;131;80968;17;9060079958620 
306984;96;0;107;80969;17;9060079975004 
313821;73;0;167;80968;17;9060080814684 
306531;64;0;131;80968;17;9060080282204 
311202;96;0;104;80968;17;9060079925852 
304265;68;0;141;80967;17;9060080282204 
309003;57;0;146;80969;17;9060079815260 
310102;90;0;166;80968;18;9060080716380 
307523;87;0;178;80968;17;9060080126556 
306491;87;0;107;80967;17;9060080032348 
306362;89;0;100;80966;17;9060080278108 
314558;69;0;170;80968;18;9060080659036 
308714;68;0;105;80967;17;9060079962716 
311919;62;0;166;80969;17;9060079954524 
303503;95;0;133;80968;17;9060079876700 
310237;93;0;193;80967;17;9060080654940 
307382;71;0;114;80969;17;9060079913564 
310056;90;0;147;80969;17;9060080650844 
315559;78;0;246;80969;17;9060080421468 
305789;85;0;100;80969;17;9060079843932 
312842;101;0;123;80968;17;9060080720476 
311062;68;0;186;80967;17;9060080618076 
309157;92;0;99;80968;17;9060080450140 
318315;65;0;220;80968;17;9060079954524 
311644;96;0;100;80968;17;9060080249436 
303095;92;0;117;80967;17;9060080769628 
307694;64;0;104;80967;18;9060080626268 
311850;66;0;150;80967;17;9060079938140 
309654;89;0;126;80967;17;9060080138844 
312504;96;0;175;80968;17;9060080380508 
310751;94;0;169;80969;17;9060080458332 
310992;89;0;184;80968;17;9060080294492 
313403;65;1;210;80966;17;9060080216668 
311410;70;0;109;80968;17;9060080339548 
314533;79;0;149;80968;17;9060080470620 
307468;59;0;135;80967;17;9060080609884 
306824;70;0;110;80967;17;9060080487004 
307181;71;0;90;80968;17;9060080626268 
307425;88;0;102;80969;17;9060080126556 
314180;84;0;162;80969;17;9060080638556 
308177;102;0;149;80968;17;9060080007772 
304458;94;0;148;80968;17;9060080773724 
309092;89;0;128;80967;17;9060080745052 
308052;69;0;130;80968;17;9060080478812 
309522;87;0;137;80969;17;9060080204380 
312999;90;0;148;80969;17;9060080679516 
313764;74;0;142;80968;17;9060080601692 
312572;90;0;149;80968;18;9060080597596 
313884;86;1;187;80969;17;9060079909468 
309542;61;0;144;80968;17;9060080691804 
307789;96;0;124;80967;17;9060080187996 
302653;89;0;104;80967;17;9060080368220 
305590;94;0;99;80969;17;9060080519772 
